game_date,stadium_id,top_bottom,bat_order,batter_obp,batter_ops,batter_xbh_rate,batter_vs_rhp_avg,batter_vs_rhp_ops,batter_vs_lhp_avg,batter_vs_lhp_ops
2025-03-30,東京ドーム,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-30,東京ドーム,0,6,0.3333,0.6667,0.0,0.5,1.0,0.0,0.0
2025-03-30,東京ドーム,0,7,0.2857,0.4524,0.0,0.166667,0.452381,0.0,0.0
2025-03-30,東京ドーム,0,8,0.5,1.5,0.5,0.5,1.5,0.0,0.0
2025-03-30,東京ドーム,0,9,,,,,,,
2025-03-30,東京ドーム,1,1,0.5455,1.0455,0.0,0.428571,0.928571,0.666667,1.333333
2025-03-30,東京ドーム,1,2,0.5,1.8333,0.4,0.428571,1.571429,0.5,2.666667
2025-03-30,東京ドーム,1,3,0.6,1.0286,0.0,0.333333,0.761905,1.0,2.0
2025-03-30,東京ドーム,1,4,0.4,0.65,0.0,0.142857,0.392857,1.0,2.0
2025-03-30,東京ドーム,1,5,0.4,0.9,0.111111111,0.5,1.125,0.0,0.0
2025-03-30,東京ドーム,1,6,0.3077,0.5577,0.0,0.0,0.0,0.0,0.0
2025-03-30,東京ドーム,1,7,0.6667,1.6667,0.111111111,0.571429,1.571429,1.0,2.0
2025-03-30,東京ドーム,1,8,0.3333,0.7778,0.111111111,0.5,1.166667,0.0,0.0
2025-03-30,東京ドーム,1,9,1.0,2.0,0.0,,,1.0,2.0
2025-03-30,横浜,0,1,0.1111,0.3333,0.111111111,0.0,0.0,0.25,0.75
2025-03-30,横浜,0,2,1.0,2.0,0.0,1.0,2.0,,
2025-03-30,横浜,0,3,0.3333,0.6667,0.0,0.333333,0.666667,,
2025-03-30,横浜,0,4,0.125,0.375,0.125,0.2,0.6,0.0,0.0
2025-03-30,横浜,0,5,0.8,1.4667,0.0,0.666667,1.466667,,
2025-03-30,横浜,0,6,0.375,0.6607,0.0,0.25,0.65,0.333333,0.666667
2025-03-30,横浜,0,7,0.125,0.125,0.0,0.0,0.25,0.0,0.0
2025-03-30,横浜,0,8,0.4,0.8,0.0,0.5,1.0,0.333333,0.666667
2025-03-30,横浜,0,9,1.0,2.0,0.0,1.0,2.0,,
2025-03-30,横浜,1,1,0.25,0.5,0.0,0.2,0.4,0.333333,0.666667
2025-03-30,横浜,1,2,0.125,0.25,0.0,0.2,0.4,0.0,0.0
2025-03-30,横浜,1,3,0.0,0.0,0.0,0.0,0.0,,
2025-03-30,横浜,1,4,0.25,0.625,0.125,0.2,0.6,0.333333,0.666667
2025-03-30,横浜,1,5,0.4286,0.7619,0.0,0.666667,1.333333,0.0,0.25
2025-03-30,横浜,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-30,横浜,1,7,0.1429,0.1429,0.0,0.0,0.25,0.0,0.0
2025-03-30,横浜,1,8,0.4,0.8,0.0,0.666667,1.333333,0.0,0.0
2025-03-30,横浜,1,9,,,,,,,
2025-04-01,エスコンフィールド,0,1,0.3855,0.728,0.066666667,0.333333,0.666667,0.333333,0.833333
2025-04-01,エスコンフィールド,0,2,0.2687,0.502,0.0,0.0,0.0,,
2025-04-01,エスコンフィールド,0,3,0.3077,0.8462,0.076923077,0.4,1.1,0.0,0.0
2025-04-01,エスコンフィールド,0,4,0.186,0.336,0.076923077,0.0,0.0,0.333333,1.0
2025-04-01,エスコンフィールド,0,5,0.3636,1.0,0.083333333,0.5,1.319444,0.0,0.0
2025-04-01,エスコンフィールド,0,6,0.2708,0.5969,0.083333333,0.142857,0.365079,0.333333,1.0
2025-04-01,エスコンフィールド,0,7,0.381,0.806,0.0,0.4,0.8,,
2025-04-01,エスコンフィールド,0,8,0.2624,0.6353,0.083333333,0.111111,0.333333,0.0,0.0
2025-04-01,エスコンフィールド,0,9,0.1935,0.3721,0.166666667,0.4,1.2,0.0,0.0
2025-04-01,エスコンフィールド,1,1,0.3194,0.7437,0.083333333,0.25,0.583333,0.0,0.0
2025-04-01,エスコンフィールド,1,2,0.314,0.7408,0.071428571,0.153846,0.538462,0.0,0.0
2025-04-01,エスコンフィールド,1,3,0.4054,1.0231,0.230769231,0.545455,1.615385,0.0,0.0
2025-04-01,エスコンフィールド,1,4,0.283,0.7976,0.307692308,0.307692,1.230769,1.0,5.0
2025-04-01,エスコンフィールド,1,5,0.4545,0.9091,0.0,0.333333,0.666667,0.0,0.0
2025-04-01,エスコンフィールド,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-01,エスコンフィールド,1,7,0.2979,0.5836,0.0,0.181818,0.363636,0.0,0.0
2025-04-01,エスコンフィールド,1,8,0.3529,0.7323,0.0,,,0.0,0.0
2025-04-01,エスコンフィールド,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-01,バンテリンドーム,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-01,バンテリンドーム,0,2,0.4667,1.5436,0.333333333,0.375,1.375,0.4,1.771429
2025-04-01,バンテリンドーム,0,3,0.5714,1.026,0.0,0.333333,0.761905,0.6,1.314286
2025-04-01,バンテリンドーム,0,4,0.5,0.8,0.0,0.142857,0.47619,0.666667,1.466667
2025-04-01,バンテリンドーム,0,5,0.4286,0.8452,0.076923077,0.444444,1.0,0.0,0.5
2025-04-01,バンテリンドーム,0,6,0.5385,1.3846,0.153846154,0.555556,1.555556,0.5,1.0
2025-04-01,バンテリンドーム,0,7,0.1667,0.3333,0.0,0.25,0.5,0.0,0.0
2025-04-01,バンテリンドーム,0,8,0.3846,0.8846,0.153846154,0.428571,1.0,0.333333,1.166667
2025-04-01,バンテリンドーム,0,9,0.0,0.0,0.0,,,0.0,0.0
2025-04-01,バンテリンドーム,1,1,0.2308,0.6923,0.153846154,0.222222,0.666667,0.25,0.75
2025-04-01,バンテリンドーム,1,2,0.125,0.125,0.0,,,0.0,0.0
2025-04-01,バンテリンドーム,1,3,0.3333,0.7083,0.111111111,0.2,0.533333,0.333333,1.0
2025-04-01,バンテリンドーム,1,4,0.0833,0.25,0.083333333,0.111111,0.333333,0.0,0.0
2025-04-01,バンテリンドーム,1,5,0.3333,0.5333,0.0,0.142857,0.47619,0.333333,0.666667
2025-04-01,バンテリンドーム,1,6,0.5,1.0,0.0,1.0,2.0,0.333333,0.666667
2025-04-01,バンテリンドーム,1,7,0.0833,0.0833,0.0,0.0,0.125,0.0,0.0
2025-04-01,バンテリンドーム,1,8,0.25,0.5,0.0,0.2,0.4,0.333333,0.666667
2025-04-01,バンテリンドーム,1,9,,,,,,,
2025-04-01,京セラドーム大阪,0,1,0.4167,1.1667,0.166666667,0.375,1.25,0.5,1.0
2025-04-01,京セラドーム大阪,0,2,0.1667,0.3333,0.0,0.25,0.5,0.0,0.0
2025-04-01,京セラドーム大阪,0,3,0.5,1.0,0.0,1.0,2.0,0.0,0.0
2025-04-01,京セラドーム大阪,0,4,0.1818,0.4545,0.090909091,0.125,0.375,0.333333,0.666667
2025-04-01,京セラドーム大阪,0,5,0.3,0.5222,0.0,0.333333,0.666667,0.0,0.25
2025-04-01,京セラドーム大阪,0,6,0.0,0.0,0.0,0.0,0.0,,
2025-04-01,京セラドーム大阪,0,7,0.1667,0.1667,0.0,0.0,0.25,0.0,0.0
2025-04-01,京セラドーム大阪,0,8,0.25,0.5,0.0,0.4,0.8,0.0,0.0
2025-04-01,京セラドーム大阪,0,9,0.0,0.0,0.0,0.0,0.0,,
2025-04-01,京セラドーム大阪,1,1,0.5,0.9545,0.071428571,0.5,1.1,0.285714,0.873016
2025-04-01,京セラドーム大阪,1,2,0.0769,0.0769,0.0,0.0,0.2,0.0,0.0
2025-04-01,京セラドーム大阪,1,3,0.1667,0.5303,0.083333333,0.25,1.25,0.0,0.125
2025-04-01,京セラドーム大阪,1,4,0.2857,0.7473,0.083333333,0.25,0.5,0.285714,1.089286
2025-04-01,京セラドーム大阪,1,5,0.1818,0.3636,0.0,0.0,0.0,0.25,0.5
2025-04-01,京セラドーム大阪,1,6,0.0,0.0,0.0,0.0,0.0,,
2025-04-01,京セラドーム大阪,1,7,0.1818,0.3636,0.0,0.0,0.0,0.4,0.8
2025-04-01,京セラドーム大阪,1,8,0.2353,0.4228,0.0,0.333333,0.833333,0.5,1.0
2025-04-01,京セラドーム大阪,1,9,1.0,,0.0,,,,
2025-04-02,エスコンフィールド,0,1,0.3864,0.737,0.1,0.307692,0.741758,0.333333,0.833333
2025-04-02,エスコンフィールド,0,2,0.2778,0.5239,0.0,0.333333,0.666667,,
2025-04-02,エスコンフィールド,0,3,0.3889,1.0948,0.111111111,0.428571,1.32381,0.0,0.0
2025-04-02,エスコンフィールド,0,4,0.1915,0.3506,0.058823529,0.071429,0.142857,0.333333,1.0
2025-04-02,エスコンフィールド,0,5,0.3333,0.8667,0.0625,0.416667,1.051282,0.0,0.0
2025-04-02,エスコンフィールド,0,6,0.2692,0.6492,0.125,0.181818,0.685315,0.333333,1.0
2025-04-02,エスコンフィールド,0,7,0.2353,0.4353,0.0,0.0,0.166667,0.0,0.333333
2025-04-02,エスコンフィールド,0,8,0.2622,0.6372,0.125,0.153846,0.461538,0.0,0.0
2025-04-02,エスコンフィールド,0,9,0.6667,0.6667,0.0,0.0,0.5,0.0,0.666667
2025-04-02,エスコンフィールド,1,1,0.1,0.2,0.0,0.0,0.0,0.0,0.0
2025-04-02,エスコンフィールド,1,2,0.3111,0.7297,0.055555556,0.142857,0.5,0.25,0.5
2025-04-02,エスコンフィールド,1,3,0.3846,0.9679,0.176470588,0.5,1.488095,0.0,0.0
2025-04-02,エスコンフィールド,1,4,0.2936,0.8364,0.3125,0.307692,1.230769,0.5,2.666667
2025-04-02,エスコンフィールド,1,5,0.4483,0.9274,0.2,0.5,1.35,0.0,0.5
2025-04-02,エスコンフィールド,1,6,0.2222,0.4508,0.0,0.25,0.5,0.0,0.0
2025-04-02,エスコンフィールド,1,7,0.3158,0.7216,0.0625,0.230769,0.538462,0.0,0.333333
2025-04-02,エスコンフィールド,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-02,エスコンフィールド,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-02,バンテリンドーム,0,1,0.3,0.6,0.0,0.4,0.8,0.2,0.4
2025-04-02,バンテリンドーム,0,2,0.4211,1.3034,0.263157895,0.444444,1.444444,0.25,1.15
2025-04-02,バンテリンドーム,0,3,0.4444,0.7778,0.0,0.285714,0.660714,0.375,0.875
2025-04-02,バンテリンドーム,0,4,0.4444,0.9444,0.055555556,0.125,0.425,0.5,1.625
2025-04-02,バンテリンドーム,0,5,0.4444,0.8819,0.058823529,0.4,0.9,0.4,0.971429
2025-04-02,バンテリンドーム,0,6,0.4706,1.1765,0.117647059,0.5,1.4,0.428571,0.857143
2025-04-02,バンテリンドーム,0,7,1.0,2.0,0.0,1.0,2.0,0.0,0.0
2025-04-02,バンテリンドーム,0,8,0.3529,0.7904,0.117647059,0.5,1.125,0.166667,0.619048
2025-04-02,バンテリンドーム,0,9,0.0,0.0,0.0,0.0,0.0,,
2025-04-02,バンテリンドーム,1,1,0.2353,0.6471,0.117647059,0.222222,0.666667,0.25,0.625
2025-04-02,バンテリンドーム,1,2,0.3636,0.8182,0.090909091,0.4,0.9,0.0,0.0
2025-04-02,バンテリンドーム,1,3,0.3846,0.7483,0.076923077,0.2,0.533333,0.333333,0.928571
2025-04-02,バンテリンドーム,1,4,0.1875,0.5,0.125,0.111111,0.333333,0.285714,0.714286
2025-04-02,バンテリンドーム,1,5,0.4444,0.7302,0.0,0.285714,0.730159,,
2025-04-02,バンテリンドーム,1,6,0.2667,0.4205,0.0,0.142857,0.47619,0.2,0.366667
2025-04-02,バンテリンドーム,1,7,0.125,0.1917,0.0,0.0,0.125,0.142857,0.285714
2025-04-02,バンテリンドーム,1,8,0.0,0.0,0.0,0.0,0.0,,
2025-04-02,バンテリンドーム,1,9,1.0,2.0,0.0,1.0,2.0,,
2025-04-02,京セラドーム大阪,0,1,0.3529,1.0,0.176470588,0.307692,1.0,0.5,1.0
2025-04-02,京セラドーム大阪,0,2,0.2353,0.6471,0.058823529,0.333333,0.916667,0.0,0.0
2025-04-02,京セラドーム大阪,0,3,0.5714,1.2857,0.142857143,0.8,1.8,0.0,0.0
2025-04-02,京セラドーム大阪,0,4,0.2857,0.619,0.142857143,0.5,1.666667,0.0,0.0
2025-04-02,京セラドーム大阪,0,5,0.3571,0.6648,0.0,0.4,0.8,0.0,0.25
2025-04-02,京セラドーム大阪,0,6,0.125,0.25,0.0,0.125,0.25,1.0,2.0
2025-04-02,京セラドーム大阪,0,7,1.0,2.0,0.0,1.0,2.0,0.0,0.0
2025-04-02,京セラドーム大阪,0,8,0.25,0.4318,0.0,0.25,0.583333,0.0,0.0
2025-04-02,京セラドーム大阪,0,9,0.0,0.0,0.0,0.0,0.0,,
2025-04-02,京セラドーム大阪,1,1,0.4444,0.8444,0.055555556,0.375,0.819444,0.285714,0.873016
2025-04-02,京セラドーム大阪,1,2,0.1765,0.3015,0.0,0.25,0.583333,0.0,0.0
2025-04-02,京セラドーム大阪,1,3,0.125,0.3917,0.0625,0.125,0.625,0.0,0.125
2025-04-02,京セラドーム大阪,1,4,0.2778,0.7484,0.125,0.25,0.625,0.285714,1.089286
2025-04-02,京セラドーム大阪,1,5,0.1333,0.2667,0.0,0.0,0.0,0.25,0.5
2025-04-02,京セラドーム大阪,1,6,0.3636,0.7636,0.090909091,0.0,0.0,0.428571,1.071429
2025-04-02,京セラドーム大阪,1,7,0.2667,0.481,0.0,0.125,0.347222,0.4,0.8
2025-04-02,京セラドーム大阪,1,8,0.3333,0.6667,0.0,0.0,0.0,0.333333,0.666667
2025-04-02,京セラドーム大阪,1,9,0.0,0.0,0.0,0.0,0.0,,
2025-04-02,神宮,0,1,0.3077,0.5577,0.0,0.166667,0.333333,0.333333,0.761905
2025-04-02,神宮,0,2,0.3846,0.6573,0.0,0.333333,0.933333,0.285714,0.571429
2025-04-02,神宮,0,3,0.6154,1.2154,0.076923077,0.25,0.75,0.666667,1.547619
2025-04-02,神宮,0,4,0.0,0.0,0.0,,,0.0,0.0
2025-04-02,神宮,0,5,0.0,0.0,0.0,0.333333,0.666667,0.0,0.0
2025-04-02,神宮,0,6,0.1,0.3,0.090909091,0.25,0.75,0.0,0.0
2025-04-02,神宮,0,7,0.0909,0.1818,0.0,0.0,0.0,0.2,0.4
2025-04-02,神宮,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-02,神宮,0,9,0.0,0.0,0.0,,,0.0,0.0
2025-04-02,神宮,1,1,0.3636,0.8182,0.090909091,0.375,0.75,0.333333,1.0
2025-04-02,神宮,1,2,0.0833,0.1667,0.0,0.111111,0.222222,0.0,0.0
2025-04-02,神宮,1,3,0.1818,0.6364,0.090909091,0.25,0.875,0.0,0.0
2025-04-02,神宮,1,4,0.0909,0.1818,0.0,0.0,0.0,0.5,1.0
2025-04-02,神宮,1,5,0.4545,0.7045,0.0,0.166667,0.541667,0.5,1.166667
2025-04-02,神宮,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-02,神宮,1,7,0.0,0.0,0.0,0.0,0.0,,
2025-04-02,神宮,1,8,1.0,2.0,0.0,1.0,2.0,0.333333,0.666667
2025-04-02,神宮,1,9,0.0,0.0,0.0,,,,
2025-04-02,ＺＯＺＯマリン,0,1,0.2975,0.6801,0.0,0.2,0.4,0.285714,0.660714
2025-04-02,ＺＯＺＯマリン,0,2,0.3333,0.5333,0.0,0.0,0.0,0.5,1.166667
2025-04-02,ＺＯＺＯマリン,0,3,0.3295,0.6618,0.076923077,0.6,1.466667,0.285714,0.571429
2025-04-02,ＺＯＺＯマリン,0,4,0.3571,0.8821,0.083333333,0.4,1.4,0.166667,0.309524
2025-04-02,ＺＯＺＯマリン,0,5,0.3472,0.7535,0.153846154,0.5,1.0,0.428571,1.142857
2025-04-02,ＺＯＺＯマリン,0,6,0.3171,0.6365,0.181818182,0.4,1.5,0.4,1.0
2025-04-02,ＺＯＺＯマリン,0,7,0.2833,0.5838,0.071428571,0.25,0.5,0.444444,1.222222
2025-04-02,ＺＯＺＯマリン,0,8,0.2766,0.6322,0.111111111,0.0,0.0,0.142857,0.428571
2025-04-02,ＺＯＺＯマリン,0,9,0.3125,0.75,0.2,1.0,3.0,0.0,0.0
2025-04-02,ＺＯＺＯマリン,1,1,0.4375,1.0375,0.095238095,0.181818,0.431818,0.375,1.25
2025-04-02,ＺＯＺＯマリン,1,2,0.3286,0.6598,0.076923077,0.222222,0.444444,0.25,0.75
2025-04-02,ＺＯＺＯマリン,1,3,0.2895,0.6679,0.111111111,0.444444,1.0,0.0,0.0
2025-04-02,ＺＯＺＯマリン,1,4,0.2308,0.6781,0.166666667,0.333333,1.333333,0.0,0.0
2025-04-02,ＺＯＺＯマリン,1,5,0.3846,0.8846,0.153846154,0.222222,0.522222,0.666667,2.0
2025-04-02,ＺＯＺＯマリン,1,6,0.3164,0.7453,0.0,0.0,0.333333,0.0,0.0
2025-04-02,ＺＯＺＯマリン,1,7,0.3333,0.3333,0.0,,,0.0,0.0
2025-04-02,ＺＯＺＯマリン,1,8,0.3158,0.6444,0.0,0.0,0.0,0.5,1.0
2025-04-02,ＺＯＺＯマリン,1,9,0.2769,0.5011,0.0,0.0,0.0,0.0,0.5
2025-04-03,バンテリンドーム,0,1,0.3529,0.6654,0.0,0.3,0.663636,0.333333,0.666667
2025-04-03,バンテリンドーム,0,2,0.4783,1.3354,0.217391304,0.5,1.416667,0.333333,1.232323
2025-04-03,バンテリンドーム,0,3,0.4091,0.7249,0.0,0.3,0.663636,0.333333,0.787879
2025-04-03,バンテリンドーム,0,4,0.5,1.0,0.045454545,0.2,0.584615,0.5,1.666667
2025-04-03,バンテリンドーム,0,5,0.4091,0.8591,0.095238095,0.384615,0.923077,0.333333,0.833333
2025-04-03,バンテリンドーム,0,6,0.381,0.9524,0.095238095,0.357143,1.0,0.428571,0.857143
2025-04-03,バンテリンドーム,0,7,0.2273,0.3773,0.0,0.0,0.0,0.0,0.0
2025-04-03,バンテリンドーム,0,8,0.2857,0.6357,0.095238095,0.333333,0.75,0.166667,0.619048
2025-04-03,バンテリンドーム,0,9,0.0,0.0,0.0,,,0.0,0.0
2025-04-03,バンテリンドーム,1,1,0.2381,0.619,0.095238095,0.230769,0.615385,0.25,0.625
2025-04-03,バンテリンドーム,1,2,0.2667,0.6,0.066666667,0.285714,0.642857,0.0,0.0
2025-04-03,バンテリンドーム,1,3,0.3529,0.6387,0.058823529,0.125,0.425,0.333333,0.928571
2025-04-03,バンテリンドーム,1,4,0.15,0.4,0.1,0.076923,0.230769,0.285714,0.714286
2025-04-03,バンテリンドーム,1,5,0.4615,0.9161,0.076923077,0.363636,0.916084,0.0,0.142857
2025-04-03,バンテリンドーム,1,6,0.2105,0.3282,0.0,0.090909,0.321678,0.2,0.366667
2025-04-03,バンテリンドーム,1,7,0.1053,0.1608,0.0,0.0,0.090909,0.142857,0.285714
2025-04-03,バンテリンドーム,1,8,0.2727,0.4727,0.0,0.2,0.4,0.25,0.65
2025-04-03,バンテリンドーム,1,9,,,,,,,
2025-04-03,京セラドーム大阪,0,1,0.3043,0.8261,0.130434783,0.294118,0.882353,0.333333,0.666667
2025-04-03,京セラドーム大阪,0,2,0.2174,0.6087,0.086956522,0.333333,0.933333,0.0,0.0
2025-04-03,京セラドーム大阪,0,3,0.4615,1.0769,0.153846154,0.5,1.2,0.333333,0.666667
2025-04-03,京セラドーム大阪,0,4,0.3077,0.5804,0.076923077,0.285714,0.803571,0.0,0.2
2025-04-03,京セラドーム大阪,0,5,0.45,0.8389,0.0,0.5,1.033333,0.0,0.2
2025-04-03,京セラドーム大阪,0,6,0.3077,0.6154,0.0,0.25,0.5,1.0,2.0
2025-04-03,京セラドーム大阪,0,7,0.2778,0.4111,0.0,0.166667,0.5,0.0,0.0
2025-04-03,京セラドーム大阪,0,8,0.2,0.3429,0.0,0.2,0.472727,0.0,0.0
2025-04-03,京セラドーム大阪,0,9,0.0,0.0,0.0,0.0,0.0,,
2025-04-03,京セラドーム大阪,1,1,0.4167,0.7325,0.041666667,0.25,0.65,0.285714,0.873016
2025-04-03,京セラドーム大阪,1,2,0.2174,0.3174,0.0,0.181818,0.538961,0.0,0.0
2025-04-03,京セラドーム大阪,1,3,0.1818,0.5152,0.090909091,0.214286,0.714286,0.0,0.125
2025-04-03,京セラドーム大阪,1,4,0.4167,1.0076,0.136363636,0.461538,1.115385,0.285714,1.089286
2025-04-03,京セラドーム大阪,1,5,0.2381,0.5881,0.095238095,0.166667,0.647436,0.25,0.5
2025-04-03,京セラドーム大阪,1,6,0.3333,0.641,0.066666667,0.0,0.142857,0.428571,1.071429
2025-04-03,京セラドーム大阪,1,7,0.0,0.0,0.0,,,0.0,0.0
2025-04-03,京セラドーム大阪,1,8,0.3333,0.3333,0.0,0.0,0.5,0.0,0.5
2025-04-03,京セラドーム大阪,1,9,0.0,0.0,0.0,,,0.0,0.0
2025-04-03,楽天モバイルパーク,0,1,0.3103,0.7228,0.0,0.1,0.281818,0.333333,0.666667
2025-04-03,楽天モバイルパーク,0,2,0.3324,0.6708,0.0,0.5,1.045455,0.0,0.0
2025-04-03,楽天モバイルパーク,0,3,0.3614,0.6765,0.0,0.222222,0.422222,0.666667,1.333333
2025-04-03,楽天モバイルパーク,0,4,0.2564,0.5196,0.111111111,0.222222,0.555556,,
2025-04-03,楽天モバイルパーク,0,5,0.4545,0.9091,0.0,0.625,1.25,0.0,0.0
2025-04-03,楽天モバイルパーク,0,6,0.1304,0.2213,0.0,0.0,0.0,0.0,0.0
2025-04-03,楽天モバイルパーク,0,7,0.2692,0.5137,0.090909091,0.142857,0.714286,0.333333,0.666667
2025-04-03,楽天モバイルパーク,0,8,0.0625,0.1875,0.0,0.0,0.0,,
2025-04-03,楽天モバイルパーク,0,9,0.25,0.4964,0.0,0.0,0.0,0.0,0.0
2025-04-03,楽天モバイルパーク,1,1,0.274,0.612,0.071428571,0.4,0.9,0.0,0.0
2025-04-03,楽天モバイルパーク,1,2,0.2584,0.4901,0.076923077,0.222222,0.744444,0.0,0.0
2025-04-03,楽天モバイルパーク,1,3,0.3191,0.751,0.071428571,0.5,1.35,0.25,0.5
2025-04-03,楽天モバイルパーク,1,4,0.3425,0.6393,0.0,0.142857,0.47619,0.333333,0.833333
2025-04-03,楽天モバイルパーク,1,5,0.4375,1.0375,0.2,0.555556,1.488889,,
2025-04-03,楽天モバイルパーク,1,6,0.4167,0.7749,0.0,0.285714,0.660714,0.0,0.0
2025-04-03,楽天モバイルパーク,1,7,0.2245,0.512,0.0,0.0,0.0,0.0,0.0
2025-04-03,楽天モバイルパーク,1,8,0.3333,0.6491,0.111111111,0.5,1.166667,1.0,2.0
2025-04-03,楽天モバイルパーク,1,9,0.2266,0.4414,0.0,0.0,0.0,,
2025-04-03,神宮,0,1,0.2941,0.5441,0.0,0.142857,0.285714,0.333333,0.733333
2025-04-03,神宮,0,2,0.2778,0.4653,0.0,0.25,0.75,0.2,0.4
2025-04-03,神宮,0,3,0.5556,1.0556,0.055555556,0.2,0.7,0.555556,1.266667
2025-04-03,神宮,0,4,0.3333,0.5333,0.0,0.0,0.5,0.25,0.5
2025-04-03,神宮,0,5,0.4,1.4,0.2,0.0,0.0,0.666667,2.333333
2025-04-03,神宮,0,6,0.2,0.5571,0.066666667,0.0,0.125,0.285714,1.0
2025-04-03,神宮,0,7,0.0714,0.2143,0.066666667,0.2,0.6,0.0,0.0
2025-04-03,神宮,0,8,0.2857,0.5714,0.0,0.0,0.0,0.4,0.8
2025-04-03,神宮,0,9,,,,,,,
2025-04-03,神宮,1,1,0.375,0.8125,0.0625,0.416667,0.833333,0.25,0.75
2025-04-03,神宮,1,2,0.0588,0.1176,0.0,0.076923,0.153846,0.0,0.0
2025-04-03,神宮,1,3,0.25,0.65,0.0625,0.181818,0.704545,0.25,0.5
2025-04-03,神宮,1,4,0.25,0.625,0.125,0.083333,0.166667,0.75,2.0
2025-04-03,神宮,1,5,0.4286,0.7013,0.0,0.222222,0.585859,0.5,1.166667
2025-04-03,神宮,1,6,0.2,0.2,0.0,0.0,0.0,0.0,0.5
2025-04-03,神宮,1,7,0.1429,0.2857,0.0,0.333333,0.666667,0.0,0.0
2025-04-03,神宮,1,8,0.2857,0.4524,0.0,0.166667,0.333333,0.0,0.5
2025-04-03,神宮,1,9,1.0,3.0,1.0,,,1.0,3.0
2025-04-03,ＺＯＺＯマリン,0,1,0.296,0.6742,0.0,0.222222,0.444444,0.285714,0.660714
2025-04-03,ＺＯＺＯマリン,0,2,0.3519,0.76,0.111111111,0.666667,1.666667,0.166667,0.333333
2025-04-03,ＺＯＺＯマリン,0,3,0.3343,0.6746,0.117647059,0.666667,1.588889,0.285714,0.571429
2025-04-03,ＺＯＺＯマリン,0,4,0.3523,0.8642,0.0625,0.333333,1.0,0.166667,0.309524
2025-04-03,ＺＯＺＯマリン,0,5,0.3553,0.767,0.117647059,0.5,1.0,0.428571,1.142857
2025-04-03,ＺＯＺＯマリン,0,6,0.2857,0.5822,0.055555556,0.142857,0.392857,0.444444,1.222222
2025-04-03,ＺＯＺＯマリン,0,7,0.3023,0.605,0.133333333,0.222222,0.855556,0.4,1.0
2025-04-03,ＺＯＺＯマリン,0,8,0.2745,0.6214,0.076923077,0.2,0.4,0.142857,0.428571
2025-04-03,ＺＯＺＯマリン,0,9,0.3333,0.6667,0.0,1.0,4.0,0.0,0.0
2025-04-03,ＺＯＺＯマリン,1,1,0.2791,0.6205,0.071428571,0.4,0.954545,0.0,0.0
2025-04-03,ＺＯＺＯマリン,1,2,0.3361,0.6814,0.055555556,0.181818,0.363636,0.285714,0.714286
2025-04-03,ＺＯＺＯマリン,1,3,0.2812,0.5269,0.076923077,0.230769,0.516484,0.3,1.063636
2025-04-03,ＺＯＺＯマリン,1,4,0.2727,0.7251,0.117647059,0.363636,1.272727,0.2,0.533333
2025-04-03,ＺＯＺＯマリン,1,5,0.3529,0.7529,0.117647059,0.222222,0.585859,0.333333,1.0
2025-04-03,ＺＯＺＯマリン,1,6,0.2621,0.5121,0.076923077,0.1,0.581818,0.0,0.0
2025-04-03,ＺＯＺＯマリン,1,7,0.3256,0.7022,0.142857143,0.285714,0.714286,,
2025-04-03,ＺＯＺＯマリン,1,8,0.5556,1.2698,0.222222222,0.428571,1.269841,0.5,1.666667
2025-04-03,ＺＯＺＯマリン,1,9,0.2,0.4045,0.0,0.333333,0.666667,,
2025-04-04,みずほペイペイドーム,0,1,0.2967,0.6896,0.0,0.076923,0.21978,0.25,0.5
2025-04-04,みずほペイペイドーム,0,2,0.3395,0.6929,0.0,0.538462,1.10989,0.0,0.0
2025-04-04,みずほペイペイドーム,0,3,0.3448,0.6435,0.0,0.153846,0.296703,0.666667,1.333333
2025-04-04,みずほペイペイドーム,0,4,0.2326,0.4707,0.076923077,0.153846,0.384615,0.0,0.0
2025-04-04,みずほペイペイドーム,0,5,0.4,0.9333,0.066666667,0.5,1.166667,0.0,0.0
2025-04-04,みずほペイペイドーム,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-04,みずほペイペイドーム,0,7,0.2727,0.5068,0.071428571,0.111111,0.555556,0.333333,0.833333
2025-04-04,みずほペイペイドーム,0,8,0.2619,0.4563,0.0,0.0,0.0,0.5,1.0
2025-04-04,みずほペイペイドーム,0,9,0.2533,0.4928,0.0,0.0,0.0,0.0,0.166667
2025-04-04,みずほペイペイドーム,1,1,0.3871,0.7408,0.08,0.352941,0.800654,0.285714,0.714286
2025-04-04,みずほペイペイドーム,1,2,0.2857,0.5934,0.0,1.0,2.0,,
